classification_family,specification,event_id,market_id,large_action,dynamic_high_activity,actions,any_next,same_next,source_transaction_actions,any_next_action_5m,same_direction_given_next_5m
whale_volume,rolling7_top1,58,1897329,0,1,2611,1128,778,6100,0.4320183837610111,0.6897163120567376
whale_volume,rolling7_top1,58,1897329,1,0,45,12,12,78,0.26666666666666666,1.0
whale_volume,rolling7_top1,58,1897329,1,1,153,31,23,400,0.20261437908496732,0.7419354838709677
whale_volume,rolling7_top1,58,1897330,0,0,2490,75,36,2575,0.030120481927710843,0.48
whale_volume,rolling7_top1,58,1897330,0,1,578,233,176,907,0.4031141868512111,0.7553648068669528
whale_volume,rolling7_top1,58,1897330,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,58,1897330,1,1,31,6,6,47,0.1935483870967742,1.0
whale_volume,rolling7_top1,58,1897331,0,0,3664,194,111,4220,0.05294759825327511,0.5721649484536082
whale_volume,rolling7_top1,58,1897331,0,1,890,352,247,2146,0.3955056179775281,0.7017045454545454
whale_volume,rolling7_top1,58,1897331,1,0,13,1,1,17,0.07692307692307693,1.0
whale_volume,rolling7_top1,58,1897331,1,1,45,6,4,102,0.13333333333333333,0.6666666666666666
whale_volume,rolling7_top1,59,1897345,0,0,3486,118,53,3609,0.03384968445209409,0.4491525423728814
whale_volume,rolling7_top1,59,1897345,0,1,696,217,143,2155,0.3117816091954023,0.6589861751152074
whale_volume,rolling7_top1,59,1897345,1,0,12,0,0,13,0.0,
whale_volume,rolling7_top1,59,1897345,1,1,27,0,0,1064,0.0,
whale_volume,rolling7_top1,59,1897347,0,0,2387,89,49,2530,0.03728529534981148,0.550561797752809
whale_volume,rolling7_top1,59,1897347,0,1,551,181,136,1407,0.32849364791288566,0.7513812154696132
whale_volume,rolling7_top1,59,1897347,1,0,3,0,0,4,0.0,
whale_volume,rolling7_top1,59,1897347,1,1,19,5,4,23,0.2631578947368421,0.8
whale_volume,rolling7_top1,59,1897348,0,0,3778,117,46,3951,0.03096876654314452,0.39316239316239315
whale_volume,rolling7_top1,59,1897348,0,1,849,281,221,1916,0.3309776207302709,0.7864768683274022
whale_volume,rolling7_top1,59,1897348,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,59,1897348,1,1,33,7,5,87,0.21212121212121213,0.7142857142857143
whale_volume,rolling7_top1,60,1897354,0,0,3381,208,90,3827,0.06152026027802426,0.4326923076923077
whale_volume,rolling7_top1,60,1897354,0,1,721,221,138,1836,0.3065187239944521,0.6244343891402715
whale_volume,rolling7_top1,60,1897354,1,0,5,1,1,5,0.2,1.0
whale_volume,rolling7_top1,60,1897354,1,1,30,2,2,52,0.06666666666666667,1.0
whale_volume,rolling7_top1,60,1897355,0,0,2243,97,54,2405,0.043245653143111906,0.5567010309278351
whale_volume,rolling7_top1,60,1897355,0,1,628,240,165,1399,0.3821656050955414,0.6875
whale_volume,rolling7_top1,60,1897355,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,60,1897355,1,1,20,2,2,79,0.1,1.0
whale_volume,rolling7_top1,60,1897356,0,0,13513,672,376,14903,0.04972988973580996,0.5595238095238095
whale_volume,rolling7_top1,60,1897356,0,1,3621,1812,1317,13901,0.5004142502071252,0.7268211920529801
whale_volume,rolling7_top1,60,1897356,1,0,49,2,2,57,0.04081632653061224,1.0
whale_volume,rolling7_top1,60,1897356,1,1,238,53,47,14858,0.22268907563025211,0.8867924528301887
whale_volume,rolling7_top1,61,1897363,0,0,6419,355,185,7090,0.055304564573921175,0.5211267605633803
whale_volume,rolling7_top1,61,1897363,0,1,1199,543,358,2428,0.45287739783152625,0.6593001841620626
whale_volume,rolling7_top1,61,1897363,1,0,6,0,0,7,0.0,
whale_volume,rolling7_top1,61,1897363,1,1,51,9,8,274,0.17647058823529413,0.8888888888888888
whale_volume,rolling7_top1,61,1897365,0,0,4513,156,88,4788,0.034566807001994236,0.5641025641025641
whale_volume,rolling7_top1,61,1897365,0,1,768,380,271,1544,0.4947916666666667,0.7131578947368421
whale_volume,rolling7_top1,61,1897365,1,0,7,0,0,8,0.0,
whale_volume,rolling7_top1,61,1897365,1,1,46,8,5,166,0.17391304347826086,0.625
whale_volume,rolling7_top1,61,1897366,0,0,11932,802,313,12941,0.06721421387864566,0.39027431421446385
whale_volume,rolling7_top1,61,1897366,0,1,1987,877,526,6999,0.4413688978359336,0.5997719498289624
whale_volume,rolling7_top1,61,1897366,1,0,35,2,2,38,0.05714285714285714,1.0
whale_volume,rolling7_top1,61,1897366,1,1,101,29,28,246,0.2871287128712871,0.9655172413793104
whale_volume,rolling7_top1,62,1897372,0,0,3708,222,95,3893,0.059870550161812294,0.42792792792792794
whale_volume,rolling7_top1,62,1897372,0,1,778,265,202,1164,0.34061696658097684,0.7622641509433963
whale_volume,rolling7_top1,62,1897372,1,0,6,0,0,6,0.0,
whale_volume,rolling7_top1,62,1897372,1,1,32,4,4,62,0.125,1.0
whale_volume,rolling7_top1,62,1897373,0,0,1555,46,20,1585,0.029581993569131833,0.43478260869565216
whale_volume,rolling7_top1,62,1897373,0,1,263,58,44,378,0.22053231939163498,0.7586206896551724
whale_volume,rolling7_top1,62,1897373,1,0,1,0,0,1,0.0,
whale_volume,rolling7_top1,62,1897373,1,1,12,0,0,24,0.0,
whale_volume,rolling7_top1,62,1897374,0,0,1824,114,70,2068,0.0625,0.6140350877192983
whale_volume,rolling7_top1,62,1897374,0,1,393,109,94,555,0.27735368956743,0.8623853211009175
whale_volume,rolling7_top1,62,1897374,1,0,1,0,0,5,0.0,
whale_volume,rolling7_top1,62,1897374,1,1,18,1,1,24,0.05555555555555555,1.0
whale_volume,rolling7_top1,63,1897379,0,0,7192,409,266,7896,0.056868743047830926,0.6503667481662592
whale_volume,rolling7_top1,63,1897379,0,1,1523,686,432,5823,0.45042678923177937,0.6297376093294461
whale_volume,rolling7_top1,63,1897379,1,0,31,3,3,40,0.0967741935483871,1.0
whale_volume,rolling7_top1,63,1897379,1,1,67,8,5,1468,0.11940298507462686,0.625
whale_volume,rolling7_top1,63,1897381,0,0,2492,108,91,2621,0.04333868378812199,0.8425925925925926
whale_volume,rolling7_top1,63,1897381,0,1,514,195,160,916,0.37937743190661477,0.8205128205128205
whale_volume,rolling7_top1,63,1897381,1,1,10,0,0,13,0.0,
whale_volume,rolling7_top1,63,1897383,0,0,2883,242,148,3184,0.0839403399236906,0.6115702479338843
whale_volume,rolling7_top1,63,1897383,0,1,589,180,103,1547,0.30560271646859083,0.5722222222222222
whale_volume,rolling7_top1,63,1897383,1,0,9,1,1,9,0.1111111111111111,1.0
whale_volume,rolling7_top1,63,1897383,1,1,25,2,1,77,0.08,0.5
whale_volume,rolling7_top1,64,1897389,0,0,2989,177,75,3187,0.05921712947474072,0.423728813559322
whale_volume,rolling7_top1,64,1897389,0,1,637,259,207,1782,0.4065934065934066,0.7992277992277992
whale_volume,rolling7_top1,64,1897389,1,0,7,0,0,8,0.0,
whale_volume,rolling7_top1,64,1897389,1,1,28,5,4,104,0.17857142857142858,0.8
whale_volume,rolling7_top1,64,1897390,0,0,2253,99,54,2388,0.043941411451398134,0.5454545454545454
whale_volume,rolling7_top1,64,1897390,0,1,560,240,195,1065,0.42857142857142855,0.8125
whale_volume,rolling7_top1,64,1897390,1,1,38,9,9,70,0.23684210526315788,1.0
whale_volume,rolling7_top1,64,1897392,0,0,11253,431,236,12091,0.038300897538434193,0.5475638051044084
whale_volume,rolling7_top1,64,1897392,0,1,1613,680,440,4863,0.42157470551766896,0.6470588235294118
whale_volume,rolling7_top1,64,1897392,1,0,27,2,2,27,0.07407407407407407,1.0
whale_volume,rolling7_top1,64,1897392,1,1,103,9,7,4014,0.08737864077669903,0.7777777777777778
whale_volume,rolling7_top1,65,1897397,0,0,6926,254,147,7244,0.036673404562518046,0.5787401574803149
whale_volume,rolling7_top1,65,1897397,0,1,997,384,237,2863,0.38515546639919757,0.6171875
whale_volume,rolling7_top1,65,1897397,1,0,10,0,0,11,0.0,
whale_volume,rolling7_top1,65,1897397,1,1,67,3,2,1116,0.04477611940298507,0.6666666666666666
whale_volume,rolling7_top1,65,1897398,0,0,2083,64,37,2232,0.030724915986557848,0.578125
whale_volume,rolling7_top1,65,1897398,0,1,388,127,98,728,0.327319587628866,0.7716535433070866
whale_volume,rolling7_top1,65,1897398,1,0,1,0,0,3,0.0,
whale_volume,rolling7_top1,65,1897398,1,1,18,3,2,61,0.16666666666666666,0.6666666666666666
whale_volume,rolling7_top1,65,1897399,0,0,2320,124,81,2500,0.05344827586206897,0.6532258064516129
whale_volume,rolling7_top1,65,1897399,0,1,448,151,93,694,0.33705357142857145,0.6158940397350994
whale_volume,rolling7_top1,65,1897399,1,0,1,0,0,1,0.0,
whale_volume,rolling7_top1,65,1897399,1,1,24,6,4,159,0.25,0.6666666666666666
whale_volume,rolling7_top1,66,1897406,0,0,2176,189,85,2591,0.08685661764705882,0.4497354497354497
whale_volume,rolling7_top1,66,1897406,0,1,469,145,111,1087,0.3091684434968017,0.7655172413793103
whale_volume,rolling7_top1,66,1897406,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,66,1897406,1,1,15,2,2,49,0.13333333333333333,1.0
whale_volume,rolling7_top1,66,1897408,0,0,1811,93,51,2177,0.05135284373274434,0.5483870967741935
whale_volume,rolling7_top1,66,1897408,0,1,346,97,80,682,0.28034682080924855,0.8247422680412371
whale_volume,rolling7_top1,66,1897408,1,0,7,2,2,8,0.2857142857142857,1.0
whale_volume,rolling7_top1,66,1897408,1,1,9,1,1,27,0.1111111111111111,1.0
whale_volume,rolling7_top1,66,1897409,0,0,3370,174,132,3994,0.05163204747774481,0.7586206896551724
whale_volume,rolling7_top1,66,1897409,0,1,538,135,99,797,0.25092936802973975,0.7333333333333333
whale_volume,rolling7_top1,66,1897409,1,0,1,0,0,1,0.0,
whale_volume,rolling7_top1,66,1897409,1,1,27,3,3,34,0.1111111111111111,1.0
whale_volume,rolling7_top1,67,1897423,0,0,7520,392,193,8334,0.052127659574468084,0.4923469387755102
whale_volume,rolling7_top1,67,1897423,0,1,1379,603,443,3384,0.4372733865119652,0.7346600331674958
whale_volume,rolling7_top1,67,1897423,1,0,10,0,0,19,0.0,
whale_volume,rolling7_top1,67,1897423,1,1,73,19,16,128,0.2602739726027397,0.8421052631578947
whale_volume,rolling7_top1,67,1897425,0,0,2705,57,29,2800,0.021072088724584104,0.5087719298245614
whale_volume,rolling7_top1,67,1897425,0,1,598,264,210,1054,0.4414715719063545,0.7954545454545454
whale_volume,rolling7_top1,67,1897425,1,0,7,0,0,8,0.0,
whale_volume,rolling7_top1,67,1897425,1,1,27,4,3,42,0.14814814814814814,0.75
whale_volume,rolling7_top1,67,1897427,0,0,3440,112,74,3631,0.03255813953488372,0.6607142857142857
whale_volume,rolling7_top1,67,1897427,0,1,691,243,187,1444,0.3516642547033285,0.7695473251028807
whale_volume,rolling7_top1,67,1897427,1,0,4,0,0,7,0.0,
whale_volume,rolling7_top1,67,1897427,1,1,28,2,1,51,0.07142857142857142,0.5
whale_volume,rolling7_top1,68,1897415,0,0,1982,272,72,2209,0.13723511604439959,0.2647058823529412
whale_volume,rolling7_top1,68,1897415,0,1,509,186,148,1032,0.3654223968565815,0.7956989247311828
whale_volume,rolling7_top1,68,1897415,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,68,1897415,1,1,27,4,4,50,0.14814814814814814,1.0
whale_volume,rolling7_top1,68,1897416,0,0,1578,53,24,1646,0.03358681875792142,0.4528301886792453
whale_volume,rolling7_top1,68,1897416,0,1,393,144,122,756,0.366412213740458,0.8472222222222222
whale_volume,rolling7_top1,68,1897416,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,68,1897416,1,1,12,1,1,14,0.08333333333333333,1.0
whale_volume,rolling7_top1,68,1897417,0,0,5866,445,77,6239,0.07586089328332765,0.17303370786516853
whale_volume,rolling7_top1,68,1897417,0,1,1119,376,297,1629,0.3360142984807864,0.7898936170212766
whale_volume,rolling7_top1,68,1897417,1,0,8,1,1,13,0.125,1.0
whale_volume,rolling7_top1,68,1897417,1,1,54,4,4,83,0.07407407407407407,1.0
whale_volume,rolling7_top1,69,1897432,0,0,3665,225,140,4046,0.061391541609822645,0.6222222222222222
whale_volume,rolling7_top1,69,1897432,0,1,749,281,186,3434,0.3751668891855808,0.6619217081850534
whale_volume,rolling7_top1,69,1897432,1,0,12,0,0,13,0.0,
whale_volume,rolling7_top1,69,1897432,1,1,43,4,3,434,0.09302325581395349,0.75
whale_volume,rolling7_top1,69,1897433,0,0,2744,84,49,2948,0.030612244897959183,0.5833333333333334
whale_volume,rolling7_top1,69,1897433,0,1,623,252,193,1055,0.4044943820224719,0.7658730158730159
whale_volume,rolling7_top1,69,1897433,1,1,15,1,0,21,0.06666666666666667,0.0
whale_volume,rolling7_top1,69,1897435,0,0,11257,523,256,12524,0.04645998045660478,0.4894837476099426
whale_volume,rolling7_top1,69,1897435,0,1,2049,925,645,7065,0.45143972669594923,0.6972972972972973
whale_volume,rolling7_top1,69,1897435,1,0,39,0,0,51,0.0,
whale_volume,rolling7_top1,69,1897435,1,1,114,19,13,2743,0.16666666666666666,0.6842105263157895
whale_volume,rolling7_top1,70,1897437,0,0,6050,266,149,6649,0.04396694214876033,0.5601503759398496
whale_volume,rolling7_top1,70,1897437,0,1,1306,690,521,2848,0.5283307810107197,0.755072463768116
whale_volume,rolling7_top1,70,1897437,1,0,9,0,0,10,0.0,
whale_volume,rolling7_top1,70,1897437,1,1,46,9,8,331,0.1956521739130435,0.8888888888888888
whale_volume,rolling7_top1,70,1897438,0,0,1354,29,13,1415,0.02141802067946824,0.4482758620689655
whale_volume,rolling7_top1,70,1897438,0,1,236,53,41,394,0.2245762711864407,0.7735849056603774
whale_volume,rolling7_top1,70,1897438,1,0,1,0,0,1,0.0,
whale_volume,rolling7_top1,70,1897438,1,1,4,0,0,11,0.0,
whale_volume,rolling7_top1,70,1897439,0,0,1214,38,24,1336,0.03130148270181219,0.631578947368421
whale_volume,rolling7_top1,70,1897439,0,1,284,46,31,429,0.1619718309859155,0.6739130434782609
whale_volume,rolling7_top1,70,1897439,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,70,1897439,1,1,9,0,0,11,0.0,
whale_volume,rolling7_top1,71,1897443,0,0,2264,122,57,2627,0.053886925795053005,0.4672131147540984
whale_volume,rolling7_top1,71,1897443,0,1,476,96,54,1080,0.20168067226890757,0.5625
whale_volume,rolling7_top1,71,1897443,1,0,6,0,0,13,0.0,
whale_volume,rolling7_top1,71,1897443,1,1,16,2,2,33,0.125,1.0
whale_volume,rolling7_top1,71,1897444,0,0,3473,150,82,3984,0.04319032536711777,0.5466666666666666
whale_volume,rolling7_top1,71,1897444,0,1,620,210,144,2222,0.3387096774193548,0.6857142857142857
whale_volume,rolling7_top1,71,1897444,1,0,4,0,0,5,0.0,
whale_volume,rolling7_top1,71,1897444,1,1,25,5,5,48,0.2,1.0
whale_volume,rolling7_top1,71,1897445,0,0,4412,168,114,5168,0.038077969174977334,0.6785714285714286
whale_volume,rolling7_top1,71,1897445,0,1,683,214,163,2916,0.31332357247437775,0.7616822429906542
whale_volume,rolling7_top1,71,1897445,1,0,5,0,0,5,0.0,
whale_volume,rolling7_top1,71,1897445,1,1,25,5,4,487,0.2,0.8
whale_volume,rolling7_top1,72,1897440,0,0,1434,126,39,1553,0.08786610878661087,0.30952380952380953
whale_volume,rolling7_top1,72,1897440,0,1,589,188,148,817,0.31918505942275044,0.7872340425531915
whale_volume,rolling7_top1,72,1897440,1,1,24,2,1,34,0.08333333333333333,0.5
whale_volume,rolling7_top1,72,1897441,0,0,1188,43,23,1230,0.0361952861952862,0.5348837209302325
whale_volume,rolling7_top1,72,1897441,0,1,282,87,73,424,0.30851063829787234,0.8390804597701149
whale_volume,rolling7_top1,72,1897441,1,0,1,0,0,1,0.0,
whale_volume,rolling7_top1,72,1897441,1,1,11,0,0,14,0.0,
whale_volume,rolling7_top1,72,1897442,0,0,8146,1319,108,8482,0.16191996071691628,0.08188021228203184
whale_volume,rolling7_top1,72,1897442,0,1,1334,434,337,3456,0.32533733133433285,0.7764976958525346
whale_volume,rolling7_top1,72,1897442,1,0,9,1,1,11,0.1111111111111111,1.0
whale_volume,rolling7_top1,72,1897442,1,1,62,7,5,643,0.11290322580645161,0.7142857142857143
whale_volume,rolling7_top1,73,2680253,0,0,4044,179,82,4294,0.04426310583580613,0.4581005586592179
whale_volume,rolling7_top1,73,2680253,0,1,664,365,257,1394,0.5496987951807228,0.7041095890410959
whale_volume,rolling7_top1,73,2680253,1,0,4,1,1,4,0.25,1.0
whale_volume,rolling7_top1,73,2680253,1,1,20,0,0,25,0.0,
whale_volume,rolling7_top1,73,2680256,0,0,2404,129,82,2857,0.05366056572379368,0.6356589147286822
whale_volume,rolling7_top1,73,2680256,0,1,552,307,228,972,0.5561594202898551,0.742671009771987
whale_volume,rolling7_top1,73,2680256,1,0,5,0,0,7,0.0,
whale_volume,rolling7_top1,73,2680256,1,1,22,2,2,65,0.09090909090909091,1.0
whale_volume,rolling7_top1,73,2680257,0,0,10051,481,278,11754,0.0478559347328624,0.577962577962578
whale_volume,rolling7_top1,73,2680257,0,1,1579,759,489,3904,0.48068397720075995,0.6442687747035574
whale_volume,rolling7_top1,73,2680257,1,0,13,1,1,15,0.07692307692307693,1.0
whale_volume,rolling7_top1,73,2680257,1,1,84,11,9,253,0.13095238095238096,0.8181818181818182
whale_volume,rolling7_top1,74,2690979,0,0,17102,1094,344,17762,0.06396912641796282,0.31444241316270566
whale_volume,rolling7_top1,74,2690979,0,1,2574,1422,928,5834,0.5524475524475524,0.6526019690576652
whale_volume,rolling7_top1,74,2690979,1,0,42,6,5,45,0.14285714285714285,0.8333333333333334
whale_volume,rolling7_top1,74,2690979,1,1,133,13,9,422,0.09774436090225563,0.6923076923076923
whale_volume,rolling7_top1,74,2690981,0,0,3518,110,53,3613,0.03126776577600909,0.4818181818181818
whale_volume,rolling7_top1,74,2690981,0,1,780,422,307,1233,0.541025641025641,0.7274881516587678
whale_volume,rolling7_top1,74,2690981,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,74,2690981,1,1,29,2,2,36,0.06896551724137931,1.0
whale_volume,rolling7_top1,74,2690983,0,0,8011,260,148,8361,0.0324553738609412,0.5692307692307692
whale_volume,rolling7_top1,74,2690983,0,1,1380,726,488,2288,0.5260869565217391,0.6721763085399449
whale_volume,rolling7_top1,74,2690983,1,0,22,2,1,29,0.09090909090909091,0.5
whale_volume,rolling7_top1,74,2690983,1,1,31,2,1,51,0.06451612903225806,0.5
whale_volume,rolling7_top1,75,2707623,0,0,11710,429,258,12854,0.03663535439795047,0.6013986013986014
whale_volume,rolling7_top1,75,2707623,0,1,1795,928,692,3744,0.516991643454039,0.7456896551724138
whale_volume,rolling7_top1,75,2707623,1,0,32,2,2,32,0.0625,1.0
whale_volume,rolling7_top1,75,2707623,1,1,100,15,13,171,0.15,0.8666666666666667
whale_volume,rolling7_top1,75,2707625,0,0,1695,58,30,1847,0.03421828908554572,0.5172413793103449
whale_volume,rolling7_top1,75,2707625,0,1,298,119,79,548,0.39932885906040266,0.6638655462184874
whale_volume,rolling7_top1,75,2707625,1,0,1,1,1,1,1.0,1.0
whale_volume,rolling7_top1,75,2707625,1,1,4,0,0,5,0.0,
whale_volume,rolling7_top1,75,2707627,0,0,2661,262,118,3088,0.09845922585494175,0.45038167938931295
whale_volume,rolling7_top1,75,2707627,0,1,446,146,95,777,0.3273542600896861,0.6506849315068494
whale_volume,rolling7_top1,75,2707627,1,0,7,0,0,7,0.0,
whale_volume,rolling7_top1,75,2707627,1,1,24,3,1,26,0.125,0.3333333333333333
whale_volume,rolling7_top1,76,2690992,0,0,10064,433,256,10462,0.04302464228934817,0.5912240184757506
whale_volume,rolling7_top1,76,2690992,0,1,1509,747,482,2531,0.49502982107355864,0.6452476572958501
whale_volume,rolling7_top1,76,2690992,1,0,22,4,1,22,0.18181818181818182,0.25
whale_volume,rolling7_top1,76,2690992,1,1,73,7,4,162,0.0958904109589041,0.5714285714285714
whale_volume,rolling7_top1,76,2690994,0,0,3040,123,84,3132,0.040460526315789475,0.6829268292682927
whale_volume,rolling7_top1,76,2690994,0,1,584,276,181,846,0.4726027397260274,0.6557971014492754
whale_volume,rolling7_top1,76,2690994,1,0,6,1,0,6,0.16666666666666666,0.0
whale_volume,rolling7_top1,76,2690994,1,1,13,0,0,18,0.0,
whale_volume,rolling7_top1,76,2690996,0,0,4507,207,127,4693,0.045928555580208565,0.6135265700483091
whale_volume,rolling7_top1,76,2690996,0,1,704,291,167,979,0.4133522727272727,0.5738831615120275
whale_volume,rolling7_top1,76,2690996,1,0,5,0,0,5,0.0,
whale_volume,rolling7_top1,76,2690996,1,1,22,4,2,44,0.18181818181818182,0.5
whale_volume,rolling7_top1,77,2707636,0,0,3545,178,60,3651,0.05021156558533145,0.33707865168539325
whale_volume,rolling7_top1,77,2707636,0,1,537,255,151,729,0.4748603351955307,0.592156862745098
whale_volume,rolling7_top1,77,2707636,1,0,7,0,0,9,0.0,
whale_volume,rolling7_top1,77,2707636,1,1,27,2,2,37,0.07407407407407407,1.0
whale_volume,rolling7_top1,77,2707637,0,0,2617,80,44,2714,0.030569354222392053,0.55
whale_volume,rolling7_top1,77,2707637,0,1,498,237,186,759,0.4759036144578313,0.7848101265822784
whale_volume,rolling7_top1,77,2707637,1,0,4,1,1,4,0.25,1.0
whale_volume,rolling7_top1,77,2707637,1,1,22,6,5,36,0.2727272727272727,0.8333333333333334
whale_volume,rolling7_top1,77,2707639,0,0,12644,761,367,13838,0.06018664979436887,0.48226018396846254
whale_volume,rolling7_top1,77,2707639,0,1,1996,1003,684,5299,0.5025050100200401,0.6819541375872383
whale_volume,rolling7_top1,77,2707639,1,0,27,2,2,31,0.07407407407407407,1.0
whale_volume,rolling7_top1,77,2707639,1,1,97,14,11,1507,0.14432989690721648,0.7857142857142857
whale_volume,rolling7_top1,78,2707644,0,0,13462,553,260,14050,0.04107859159114545,0.4701627486437613
whale_volume,rolling7_top1,78,2707644,0,1,2339,1085,873,4044,0.4638734501923899,0.8046082949308756
whale_volume,rolling7_top1,78,2707644,1,0,27,3,3,32,0.1111111111111111,1.0
whale_volume,rolling7_top1,78,2707644,1,1,86,14,8,212,0.16279069767441862,0.5714285714285714
whale_volume,rolling7_top1,78,2707646,0,0,1960,68,27,2018,0.03469387755102041,0.39705882352941174
whale_volume,rolling7_top1,78,2707646,0,1,346,156,123,459,0.4508670520231214,0.7884615384615384
whale_volume,rolling7_top1,78,2707646,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,78,2707646,1,1,10,0,0,15,0.0,
whale_volume,rolling7_top1,78,2707648,0,0,2862,289,122,3034,0.10097833682739343,0.42214532871972316
whale_volume,rolling7_top1,78,2707648,0,1,474,194,136,655,0.4092827004219409,0.7010309278350515
whale_volume,rolling7_top1,78,2707648,1,0,9,0,0,11,0.0,
whale_volume,rolling7_top1,78,2707648,1,1,23,2,2,27,0.08695652173913043,1.0
whale_volume,rolling7_top1,79,2718892,0,0,9450,390,238,9887,0.04126984126984127,0.6102564102564103
whale_volume,rolling7_top1,79,2718892,0,1,1296,613,429,3508,0.4729938271604938,0.6998368678629691
whale_volume,rolling7_top1,79,2718892,1,0,18,0,0,24,0.0,
whale_volume,rolling7_top1,79,2718892,1,1,68,9,4,2442,0.1323529411764706,0.4444444444444444
whale_volume,rolling7_top1,79,2718893,0,0,2924,85,53,2999,0.029069767441860465,0.6235294117647059
whale_volume,rolling7_top1,79,2718893,0,1,562,266,185,1007,0.47330960854092524,0.6954887218045113
whale_volume,rolling7_top1,79,2718893,1,0,12,9,9,31,0.75,1.0
whale_volume,rolling7_top1,79,2718893,1,1,16,0,0,19,0.0,
whale_volume,rolling7_top1,79,2718894,0,0,3446,113,62,3640,0.032791642484039464,0.5486725663716814
whale_volume,rolling7_top1,79,2718894,0,1,645,282,192,954,0.4372093023255814,0.6808510638297872
whale_volume,rolling7_top1,79,2718894,1,0,3,0,0,4,0.0,
whale_volume,rolling7_top1,79,2718894,1,1,20,0,0,31,0.0,
whale_volume,rolling7_top1,80,2718900,0,0,9751,693,223,10122,0.07106963388370424,0.3217893217893218
whale_volume,rolling7_top1,80,2718900,0,1,1396,637,438,2947,0.45630372492836674,0.6875981161695447
whale_volume,rolling7_top1,80,2718900,1,0,15,2,2,15,0.13333333333333333,1.0
whale_volume,rolling7_top1,80,2718900,1,1,46,6,5,164,0.13043478260869565,0.8333333333333334
whale_volume,rolling7_top1,80,2718902,0,0,2566,161,28,2612,0.0627435697583788,0.17391304347826086
whale_volume,rolling7_top1,80,2718902,0,1,390,219,165,639,0.5615384615384615,0.7534246575342466
whale_volume,rolling7_top1,80,2718902,1,0,8,1,0,8,0.125,0.0
whale_volume,rolling7_top1,80,2718902,1,1,11,0,0,14,0.0,
whale_volume,rolling7_top1,80,2718903,0,0,3053,198,82,3257,0.06485424172944644,0.41414141414141414
whale_volume,rolling7_top1,80,2718903,0,1,541,287,180,869,0.5304990757855823,0.627177700348432
whale_volume,rolling7_top1,80,2718903,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,80,2718903,1,1,23,4,4,36,0.17391304347826086,1.0
whale_volume,rolling7_top1,81,2718907,0,0,8350,469,319,8928,0.05616766467065868,0.6801705756929638
whale_volume,rolling7_top1,81,2718907,0,1,1438,769,472,2867,0.5347705146036161,0.6137841352405722
whale_volume,rolling7_top1,81,2718907,1,0,29,8,8,59,0.27586206896551724,1.0
whale_volume,rolling7_top1,81,2718907,1,1,54,11,10,184,0.2037037037037037,0.9090909090909091
whale_volume,rolling7_top1,81,2718908,0,0,3258,170,135,3442,0.0521792510742787,0.7941176470588235
whale_volume,rolling7_top1,81,2718908,0,1,534,292,227,953,0.5468164794007491,0.7773972602739726
whale_volume,rolling7_top1,81,2718908,1,0,6,1,0,6,0.16666666666666666,0.0
whale_volume,rolling7_top1,81,2718908,1,1,12,0,0,17,0.0,
whale_volume,rolling7_top1,81,2718910,0,0,5824,311,195,6232,0.05339972527472527,0.6270096463022508
whale_volume,rolling7_top1,81,2718910,0,1,813,447,326,2047,0.5498154981549815,0.7293064876957495
whale_volume,rolling7_top1,81,2718910,1,0,7,2,1,8,0.2857142857142857,0.5
whale_volume,rolling7_top1,81,2718910,1,1,19,3,2,90,0.15789473684210525,0.6666666666666666
whale_volume,rolling7_top1,82,2690999,0,0,9284,392,172,9702,0.04222317966393796,0.4387755102040816
whale_volume,rolling7_top1,82,2690999,0,1,1510,730,531,2999,0.48344370860927155,0.7273972602739726
whale_volume,rolling7_top1,82,2690999,1,0,18,1,1,20,0.05555555555555555,1.0
whale_volume,rolling7_top1,82,2690999,1,1,61,11,8,1126,0.18032786885245902,0.7272727272727273
whale_volume,rolling7_top1,82,2691003,0,0,2048,52,27,2104,0.025390625,0.5192307692307693
whale_volume,rolling7_top1,82,2691003,0,1,318,116,87,417,0.36477987421383645,0.75
whale_volume,rolling7_top1,82,2691003,1,0,5,1,0,5,0.2,0.0
whale_volume,rolling7_top1,82,2691003,1,1,8,1,1,12,0.125,1.0
whale_volume,rolling7_top1,82,2691004,0,0,3476,104,55,3685,0.02991944764096663,0.5288461538461539
whale_volume,rolling7_top1,82,2691004,0,1,501,169,130,838,0.3373253493013972,0.7692307692307693
whale_volume,rolling7_top1,82,2691004,1,0,6,0,0,6,0.0,
whale_volume,rolling7_top1,82,2691004,1,1,24,2,2,45,0.08333333333333333,1.0
whale_volume,rolling7_top1,83,2718913,0,0,10869,530,168,11333,0.04876253565185389,0.3169811320754717
whale_volume,rolling7_top1,83,2718913,0,1,1733,853,644,4132,0.49221004039238314,0.7549824150058617
